campus,curso,ano,incritos_vest,incritos_sisu,incritos_provare,ingressantes_vest,ingressantes_sisu,ingressantes_provare,ingressantes_geral,primeiro_ano,segundo_ano,terceiro_ano,quarto_ano,quinto_ano,sexto_ano,ano_minino,vagas,ocupação,formados_geral,formados_min,Permanencia
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2012.0,53.0,,,27.0,,,27.0,43.0,13.0,23.0,14.0,,,2009.0,35.0,95.0,14.0,3.0,0.6642857143
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2013.0,66.0,,,30.0,,,30.0,41.0,14.0,17.0,11.0,,,2010.0,35.0,90.0,8.0,2.0,0.5928571429
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2014.0,46.0,153.0,,20.0,16.0,,36.0,39.0,31.0,14.0,11.0,,,2011.0,36.0,90.0,10.0,4.0,0.6597222222
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2015.0,22.0,135.0,,27.0,11.0,,38.0,39.0,17.0,21.0,15.0,,,2012.0,44.0,86.0,8.0,4.0,0.5227272727
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2016.0,38.0,65.0,,17.0,28.0,,45.0,44.0,16.0,26.0,14.0,,,2013.0,44.0,107.0,9.0,3.0,0.5681818182
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2017.0,45.0,95.0,,12.0,16.0,,28.0,32.0,27.0,9.0,26.0,,,2014.0,44.0,108.0,12.0,5.0,0.5340909091
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2018.0,33.0,117.0,,20.0,18.0,,38.0,45.0,26.0,22.0,18.0,,,2015.0,44.0,82.0,8.0,4.0,0.6306818182
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2019.0,32.0,96.0,,13.0,16.0,,29.0,34.0,37.0,15.0,24.0,,,2016.0,44.0,117.0,18.0,13.0,0.625
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2020.0,23.0,85.0,,16.0,17.0,,33.0,33.0,24.0,20.0,18.0,,,2017.0,44.0,91.0,16.0,4.0,0.5397727273
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2021.0,17.0,38.0,60.0,16.0,,8.0,24.0,24.0,19.0,14.0,19.0,,,2018.0,44.0,121.0,12.0,7.0,0.4318181818
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2022.0,20.0,25.0,23.0,3.0,5.0,3.0,11.0,16.0,21.0,21.0,12.0,,,2019.0,44.0,84.0,9.0,4.0,0.3977272727
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2023.0,44.0,34.0,,7.0,7.0,9.0,23.0,23.0,14.0,20.0,13.0,,,2020.0,44.0,86.0,17.0,8.0,0.3977272727
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2024.0,31.0,33.0,,7.0,5.0,12.0,24.0,28.0,8.0,16.0,16.0,,,2021.0,44.0,81.0,13.0,7.0,0.3863636364
CTOO,"Curso: Química - Bacharelado - 35 vagas até 2013, 36 vagas em 2014, após 44 vagas - 4 anos Integral - Toledo",2025.0,38.0,,,,,,0.0,32.0,11.0,10.0,14.0,,,2022.0,44.0,60.0,,,0.3806818182
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2009.0,108.0,,,28.0,,,28.0,62.0,24.0,29.0,26.0,12.0,,2006.0,40.0,,15.0,6.0,0.95625
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2010.0,119.0,,,39.0,,,39.0,62.0,22.0,21.0,25.0,8.0,,2007.0,40.0,,14.0,4.0,0.8625
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2011.0,92.0,,,29.0,,,29.0,51.0,26.0,24.0,15.0,11.0,,2008.0,40.0,,14.0,2.0,0.79375
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2012.0,72.0,,,30.0,,,30.0,42.0,25.0,14.0,18.0,1.0,,2009.0,40.0,126.0,15.0,7.0,0.625
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2013.0,33.0,,,30.0,,,30.0,41.0,17.0,20.0,19.0,,,2010.0,40.0,121.0,11.0,2.0,0.60625
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2014.0,54.0,189.0,,18.0,14.0,,32.0,46.0,17.0,14.0,22.0,,,2011.0,40.0,118.0,9.0,1.0,0.61875
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2015.0,16.0,191.0,,25.0,7.0,,32.0,45.0,20.0,12.0,17.0,,,2012.0,40.0,90.0,5.0,0.0,0.5875
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2016.0,58.0,45.0,,16.0,16.0,,32.0,38.0,27.0,18.0,15.0,,,2013.0,40.0,85.0,9.0,0.0,0.6125
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2017.0,64.0,171.0,,15.0,16.0,,31.0,52.0,21.0,17.0,21.0,,,2014.0,40.0,105.0,13.0,4.0,0.69375
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2018.0,34.0,142.0,,19.0,15.0,,34.0,51.0,22.0,14.0,12.0,,,2015.0,40.0,101.0,5.0,4.0,0.61875
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2019.0,37.0,111.0,,19.0,18.0,,37.0,46.0,23.0,19.0,14.0,,,2016.0,40.0,87.0,6.0,4.0,0.6375
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2020.0,33.0,99.0,,19.0,21.0,,40.0,40.0,11.0,28.0,14.0,,,2017.0,40.0,107.0,7.0,2.0,0.58125
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2021.0,16.0,18.0,71.0,29.0,,13.0,42.0,43.0,13.0,14.0,14.0,,,2018.0,40.0,116.0,11.0,1.0,0.525
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2022.0,11.0,16.0,36.0,6.0,4.0,12.0,22.0,38.0,14.0,14.0,22.0,,,2019.0,40.0,93.0,10.0,1.0,0.55
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2023.0,18.0,19.0,,3.0,2.0,16.0,21.0,29.0,27.0,14.0,9.0,,,2020.0,40.0,76.0,10.0,0.0,0.49375
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2024.0,14.0,25.0,,4.0,4.0,10.0,18.0,21.0,11.0,22.0,8.0,,,2021.0,40.0,79.0,5.0,1.0,0.3875
CTOO,"Curso: Química - Licenciatura - 30 vagas até 2013, após 32 vagas  - 4 anos Noturno - Toledo",2025.0,16.0,,,,,,0.0,24.0,12.0,9.0,19.0,,,2022.0,40.0,106.0,,,0.4
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2009.0,148.0,,,40.0,,,40.0,43.0,35.0,38.0,37.0,,,2006.0,40.0,,27.0,19.0,0.95625
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2010.0,100.0,,,40.0,,,40.0,41.0,40.0,31.0,37.0,,,2007.0,40.0,,26.0,19.0,0.93125
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2011.0,113.0,,,40.0,,,40.0,36.0,34.0,39.0,37.0,,,2008.0,40.0,,32.0,24.0,0.9125
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2012.0,74.0,,,40.0,,,40.0,41.0,31.0,35.0,33.0,,,2009.0,40.0,155.0,22.0,20.0,0.875
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2013.0,90.0,,,40.0,,,40.0,44.0,32.0,35.0,32.0,,,2010.0,40.0,142.0,20.0,14.0,0.89375
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2014.0,66.0,448.0,,22.0,18.0,,40.0,36.0,42.0,34.0,28.0,,,2011.0,40.0,130.0,28.0,16.0,0.875
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2015.0,49.0,399.0,,27.0,13.0,,40.0,38.0,32.0,35.0,32.0,,,2012.0,40.0,139.0,17.0,11.0,0.85625
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2016.0,72.0,148.0,,20.0,20.0,,40.0,44.0,26.0,34.0,36.0,,,2013.0,40.0,157.0,31.0,18.0,0.875
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2017.0,64.0,376.0,,20.0,20.0,,40.0,42.0,36.0,30.0,30.0,,,2014.0,40.0,132.0,24.0,18.0,0.8625
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2018.0,60.0,259.0,,20.0,20.0,,40.0,42.0,23.0,33.0,28.0,,,2015.0,40.0,122.0,15.0,10.0,0.7875
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2019.0,45.0,217.0,,20.0,20.0,,40.0,47.0,30.0,26.0,37.0,,,2016.0,40.0,150.0,24.0,18.0,0.875
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2020.0,43.0,205.0,,23.0,12.0,,35.0,35.0,30.0,33.0,23.0,,,2017.0,40.0,114.0,20.0,11.0,0.75625
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2021.0,29.0,61.0,163.0,33.0,,7.0,40.0,41.0,32.0,24.0,30.0,,,2018.0,40.0,135.0,20.0,15.0,0.79375
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2022.0,26.0,45.0,117.0,27.0,0.0,18.0,45.0,49.0,33.0,26.0,25.0,,,2019.0,40.0,126.0,17.0,10.0,0.83125
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2023.0,25.0,61.0,,30.0,7.0,2.0,39.0,42.0,34.0,23.0,30.0,,,2020.0,40.0,123.0,20.0,13.0,0.80625
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2024.0,30.0,53.0,,5.0,9.0,24.0,38.0,39.0,29.0,37.0,23.0,,,2021.0,40.0,120.0,20.0,13.0,0.8
CTOO,Curso: Secretariado Executivo 40 vagas noturno- 4 anos - Toledo,2025.0,72.0,,,,,,0.0,39.0,27.0,27.0,32.0,,,2022.0,40.0,152.0,,,0.78125
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2009.0,200.0,,,43.0,,,43.0,47.0,38.0,40.0,32.0,,,2006.0,40.0,,24.0,13.0,0.98125
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2010.0,162.0,,,39.0,,,39.0,43.0,39.0,44.0,30.0,,,2007.0,40.0,,23.0,14.0,0.975
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2011.0,146.0,,,38.0,,,38.0,41.0,33.0,45.0,37.0,,,2008.0,40.0,,24.0,16.0,0.975
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2012.0,105.0,,,40.0,,,40.0,40.0,32.0,31.0,50.0,,,2009.0,40.0,181.0,41.0,25.0,0.95625
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2013.0,92.0,,,40.0,,,40.0,42.0,32.0,30.0,32.0,,,2010.0,40.0,139.0,19.0,12.0,0.85
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2014.0,80.0,513.0,,20.0,22.0,,42.0,44.0,32.0,31.0,31.0,,,2011.0,40.0,134.0,29.0,19.0,0.8625
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2015.0,54.0,395.0,,29.0,11.0,,40.0,36.0,29.0,25.0,37.0,,,2012.0,40.0,140.0,28.0,23.0,0.79375
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2016.0,59.0,125.0,,20.0,18.0,,38.0,33.0,25.0,24.0,28.0,,,2013.0,40.0,127.0,17.0,7.0,0.6875
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2017.0,76.0,309.0,,20.0,20.0,,40.0,39.0,25.0,23.0,34.0,,,2014.0,40.0,131.0,20.0,11.0,0.75625
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2018.0,66.0,257.0,,20.0,20.0,,40.0,36.0,38.0,24.0,29.0,,,2015.0,40.0,113.0,18.0,10.0,0.79375
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2019.0,31.0,169.0,,17.0,20.0,,37.0,38.0,36.0,31.0,24.0,,,2016.0,40.0,106.0,15.0,7.0,0.80625
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2020.0,45.0,191.0,,15.0,14.0,,29.0,33.0,24.0,35.0,25.0,,,2017.0,40.0,133.0,15.0,12.0,0.73125
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2021.0,27.0,43.0,83.0,21.0,,4.0,25.0,25.0,16.0,14.0,33.0,,,2018.0,40.0,140.0,26.0,12.0,0.55
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2022.0,39.0,46.0,119.0,24.0,5.0,7.0,36.0,43.0,9.0,15.0,15.0,,,2019.0,40.0,91.0,5.0,3.0,0.5125
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2023.0,29.0,54.0,,32.0,3.0,4.0,39.0,42.0,29.0,12.0,17.0,,,2020.0,40.0,81.0,11.0,6.0,0.625
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2024.0,51.0,66.0,,10.0,5.0,24.0,39.0,41.0,25.0,27.0,14.0,,,2021.0,40.0,60.0,11.0,5.0,0.66875
CTOO,Curso: Serviço Social  40 vagas diurno - 4 anos - Toledo,2025.0,69.0,,,,,,0.0,42.0,27.0,21.0,26.0,,,2022.0,40.0,125.0,,,0.725
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2009.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2007.0,40.0,,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2010.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2008.0,40.0,,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2011.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2009.0,40.0,,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2012.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2010.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2013.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2011.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2014.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2012.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2015.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2013.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2016.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2014.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2017.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2015.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2018.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2016.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2019.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2017.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2020.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2018.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2021.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2019.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2022.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2020.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2023.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,2021.0,40.0,0.0,0.0,0.0,0.0
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2024.0,26.0,,,,,,0.0,25.0,0.0,0.0,0.0,,,2022.0,40.0,0.0,0.0,0.0,0.2083333333
CTOO,Curso: Superior de Tecnologia em Aquicultura  40 vagas Noturno - 3 anos - Toledo,2025.0,26.0,,,,,,0.0,26.0,8.0,0.0,0.0,,,2023.0,40.0,0.0,0.0,0.0,0.2833333333
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2009.0,376.0,,,41.0,,,41.0,43.0,36.0,41.0,49.0,7.0,,2006.0,40.0,,25.0,19.0,1.05625
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2010.0,266.0,,,40.0,,,40.0,42.0,38.0,31.0,60.0,2.0,,2007.0,40.0,,23.0,20.0,1.06875
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2011.0,287.0,,,42.0,,,42.0,42.0,43.0,29.0,38.0,2.0,,2008.0,40.0,,29.0,24.0,0.95
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2012.0,193.0,,,41.0,,,41.0,42.0,38.0,35.0,28.0,0.0,,2009.0,40.0,138.0,24.0,20.0,0.89375
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2013.0,228.0,,,40.0,,,40.0,40.0,35.0,30.0,34.0,0.0,,2010.0,40.0,154.0,12.0,11.0,0.86875
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2014.0,221.0,411.0,,20.0,20.0,,40.0,40.0,37.0,38.0,37.0,0.0,,2011.0,40.0,147.0,33.0,18.0,0.95
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2015.0,153.0,439.0,,20.0,20.0,,40.0,44.0,42.0,31.0,49.0,0.0,,2012.0,40.0,164.0,27.0,13.0,1.0375
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2016.0,185.0,150.0,,20.0,19.0,,39.0,46.0,29.0,3.0,44.0,0.0,,2013.0,40.0,152.0,24.0,12.0,0.7625
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2017.0,158.0,423.0,,20.0,20.0,,40.0,42.0,36.0,34.0,46.0,0.0,,2014.0,40.0,131.0,27.0,18.0,0.9875
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2018.0,174.0,369.0,,20.0,20.0,,40.0,43.0,33.0,43.0,41.0,0.0,,2015.0,40.0,148.0,16.0,11.0,1
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2019.0,160.0,299.0,,20.0,20.0,,40.0,45.0,36.0,46.0,41.0,0.0,,2016.0,40.0,166.0,23.0,7.0,1.05
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2020.0,127.0,280.0,,20.0,21.0,,41.0,42.0,33.0,36.0,40.0,0.0,,2017.0,40.0,161.0,19.0,10.0,0.94375
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2021.0,79.0,94.0,,32.0,20.0,,52.0,52.0,26.0,34.0,36.0,0.0,,2018.0,40.0,151.0,22.0,14.0,0.925
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2022.0,105.0,74.0,122.0,28.0,6.0,13.0,47.0,52.0,39.0,27.0,34.0,0.0,,2019.0,40.0,146.0,13.0,13.0,0.95
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2023.0,87.0,76.0,,30.0,17.0,0.0,47.0,50.0,44.0,35.0,34.0,0.0,,2020.0,40.0,129.0,19.0,12.0,1.01875
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2024.0,55.0,87.0,,27.0,11.0,,38.0,40.0,39.0,29.0,46.0,0.0,,2021.0,40.0,172.0,27.0,16.0,0.9625
CMCR,Curso: Administração = 40 vagas  4 anos Noturno  - Marechal Cândido Rondon,2025.0,65.0,,,,,,0.0,43.0,33.0,42.0,38.0,,,2022.0,40.0,163.0,,,0.975
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2009.0,488.0,,,40.0,,,40.0,40.0,46.0,36.0,44.0,37.0,,2005.0,40.0,,38.0,32.0,0.83
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2010.0,412.0,,,41.0,,,41.0,44.0,38.0,44.0,41.0,34.0,,2006.0,40.0,,36.0,33.0,0.835
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2011.0,447.0,,,40.0,,,40.0,37.0,43.0,39.0,46.0,35.0,,2007.0,40.0,,37.0,29.0,0.825
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2012.0,349.0,,,41.0,,,41.0,41.0,39.0,40.0,40.0,32.0,,2008.0,40.0,157.0,39.0,33.0,0.8
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2013.0,317.0,,,40.0,,,40.0,40.0,47.0,36.0,41.0,41.0,,2009.0,40.0,168.0,38.0,31.0,0.82
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2014.0,343.0,415.0,,20.0,20.0,,40.0,40.0,41.0,40.0,41.0,42.0,,2010.0,40.0,153.0,36.0,27.0,0.81
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2015.0,334.0,397.0,,21.0,21.0,,42.0,38.0,38.0,43.0,38.0,39.0,,2011.0,40.0,166.0,36.0,28.0,0.785
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2016.0,334.0,162.0,,20.0,20.0,,40.0,38.0,39.0,39.0,39.0,37.0,,2012.0,40.0,163.0,27.0,24.0,0.775
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2017.0,348.0,359.0,,20.0,20.0,,40.0,40.0,44.0,38.0,42.0,42.0,,2013.0,40.0,159.0,36.0,25.0,0.82
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2018.0,244.0,315.0,,20.0,20.0,,40.0,41.0,41.0,40.0,37.0,42.0,,2014.0,40.0,152.0,33.0,26.0,0.795
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2019.0,220.0,205.0,,20.0,20.0,,40.0,38.0,41.0,37.0,44.0,38.0,,2015.0,40.0,166.0,28.0,19.0,0.8
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2020.0,177.0,251.0,,22.0,14.0,,36.0,37.0,40.0,40.0,39.0,48.0,,2017.0,40.0,157.0,38.0,24.0,0.975
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2021.0,136.0,95.0,,34.0,13.0,,47.0,47.0,37.0,33.0,36.0,42.0,,2018.0,40.0,158.0,36.0,28.0,0.95625
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2022.0,110.0,63.0,81.0,27.0,4.0,6.0,37.0,49.0,38.0,34.0,36.0,36.0,,2019.0,40.0,147.0,32.0,24.0,0.98125
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2023.0,86.0,97.0,,27.0,5.0,7.0,39.0,39.0,38.0,34.0,37.0,35.0,,2020.0,40.0,145.0,26.0,20.0,0.925
CMCR,Curso: Agronomia = 40 vagas 5 anos Integral - Marechal Cândido Rondon,2024.0,107.0,129.0,,26.0,14.0,,40.0,41.0,26.0,32.0,40.0,36.0,,2021.0,40.0,159.0,18.0,5.0,0.86875
